0.594;0.559691
0.595;0.560519
0.596;0.561347
0.597;0.562175
0.598;0.563001
0.599;0.563828
0.6;0.564653
0.601;0.565479
0.602;0.566303
0.603;0.567127
0.604;0.56795
0.605;0.568773
0.606;0.569596
0.607;0.570417
0.608;0.571238
0.609;0.572059
0.61;0.572879
0.611;0.573698
0.612;0.574517
0.613;0.575335
0.614;0.576153
0.615;0.57697
0.616;0.577787
0.617;0.578603
0.618;0.579418
0.619;0.580233
0.62;0.581047
0.621;0.581861
0.622;0.582674
0.623;0.583486
0.624;0.584298
0.625;0.585109
0.626;0.58592
0.627;0.58673
0.628;0.587539
0.629;0.588348
0.63;0.589157
0.631;0.589964
0.632;0.590772
0.633;0.591578
0.634;0.592384
0.635;0.59319
0.636;0.593994
0.637;0.594798
0.638;0.595602
0.639;0.596405
0.64;0.597207
0.641;0.598009
0.642;0.59881
0.643;0.599611
0.644;0.600411
0.645;0.60121
0.646;0.602009
0.647;0.602807
0.648;0.603605
0.649;0.604402
0.65;0.605198
0.651;0.605994
0.652;0.606789
0.653;0.607584
0.654;0.608378
0.655;0.609171
0.656;0.609964
0.657;0.610756
0.658;0.611547
0.659;0.612338
0.66;0.613128
0.661;0.613918
0.662;0.614707
0.663;0.615496
0.664;0.616283
0.665;0.617071
0.666;0.617857
0.667;0.618643
0.668;0.619428
0.669;0.620213
0.67;0.620997
0.671;0.621781
0.672;0.622563
0.673;0.623346
0.674;0.624127
0.675;0.624908
0.676;0.625689
0.677;0.626468
0.678;0.627247
0.679;0.628026
0.68;0.628804
0.681;0.629581
0.682;0.630357
0.683;0.631133
0.684;0.631909
0.685;0.632683
0.686;0.633457
0.687;0.634231
0.688;0.635003
0.689;0.635776
0.69;0.636547
0.691;0.637318
0.692;0.638088
0.693;0.638858
0.694;0.639627
0.695;0.640395
0.696;0.641163
0.697;0.64193
0.698;0.642696
0.699;0.643462
0.7;0.644227
0.701;0.644991
0.702;0.645755
0.703;0.646518
0.704;0.647281
0.705;0.648043
0.706;0.648804
0.707;0.649564
0.708;0.650324
0.709;0.651083
0.71;0.651842
0.711;0.6526
0.712;0.653357
0.713;0.654114
0.714;0.65487
0.715;0.655625
0.716;0.65638
0.717;0.657134
0.718;0.657887
0.719;0.65864
0.72;0.659392
0.721;0.660143
0.722;0.660894
0.723;0.661644
0.724;0.662394
0.725;0.663142
0.726;0.66389
0.727;0.664638
0.728;0.665384
0.729;0.666131
0.73;0.666876
0.731;0.667621
0.732;0.668365
0.733;0.669108
0.734;0.669851
0.735;0.670593
0.736;0.671334
0.737;0.672075
0.738;0.672815
0.739;0.673554
0.74;0.674293
0.741;0.675031
0.742;0.675769
0.743;0.676505
0.744;0.677241
0.745;0.677977
0.746;0.678711
0.747;0.679445
0.748;0.680178
0.749;0.680911
0.75;0.681643
0.751;0.682374
0.752;0.683105
0.753;0.683835
0.754;0.684564
0.755;0.685292
0.756;0.68602
0.757;0.686747
0.758;0.687474
0.759;0.688199
0.76;0.688924
0.761;0.689649
0.762;0.690372
0.763;0.691095
0.764;0.691818
0.765;0.692539
0.766;0.69326
0.767;0.693981
0.768;0.6947
0.769;0.695419
0.77;0.696137
0.771;0.696855
0.772;0.697571
0.773;0.698287
0.774;0.699003
0.775;0.699717
0.776;0.700431
0.777;0.701145
0.778;0.701857
0.779;0.702569
0.78;0.70328
0.781;0.70399
0.782;0.7047
0.783;0.705409
0.784;0.706118
0.785;0.706825
0.786;0.707532
0.787;0.708238
0.788;0.708944
0.789;0.709649
0.79;0.710353
0.791;0.711056
0.792;0.711759
0.793;0.712461
0.794;0.713162
0.795;0.713862
0.796;0.714562
0.797;0.715261
0.798;0.71596
0.799;0.716657
0.8;0.717354
0.801;0.718051
0.802;0.718746
0.803;0.719441
0.804;0.720135
0.805;0.720828
0.806;0.721521
0.807;0.722213
0.808;0.722904
0.809;0.723595
0.81;0.724284
0.811;0.724973
0.812;0.725662
0.813;0.726349
0.814;0.727036
0.815;0.727722
0.816;0.728408
0.817;0.729092
0.818;0.729776
0.819;0.730459
0.82;0.731142
0.821;0.731824
0.822;0.732505
0.823;0.733185
0.824;0.733864
0.825;0.734543
0.826;0.735221
0.827;0.735899
0.828;0.736575
0.829;0.737251
0.83;0.737926
0.831;0.738601
0.832;0.739274
0.833;0.739947
0.834;0.74062
0.835;0.741291
0.836;0.741962
0.837;0.742632
0.838;0.743301
0.839;0.743969
0.84;0.744637
0.841;0.745304
0.842;0.74597
0.843;0.746636
0.844;0.747301
0.845;0.747965
0.846;0.748628
0.847;0.74929
0.848;0.749952
0.849;0.750613
0.85;0.751273
0.851;0.751933
0.852;0.752592
0.853;0.75325
0.854;0.753907
0.855;0.754564
0.856;0.755219
0.857;0.755874
0.858;0.756529
0.859;0.757182
0.86;0.757835
0.861;0.758487
0.862;0.759138
0.863;0.759788
0.864;0.760438
0.865;0.761087
0.866;0.761735
0.867;0.762383
0.868;0.763029
0.869;0.763675
0.87;0.76432
0.871;0.764965
0.872;0.765608
0.873;0.766251
0.874;0.766893
0.875;0.767535
0.876;0.768175
0.877;0.768815
0.878;0.769454
0.879;0.770092
0.88;0.77073
0.881;0.771366
0.882;0.772002
0.883;0.772637
0.884;0.773272
0.885;0.773905
0.886;0.774538
0.887;0.77517
0.888;0.775802
0.889;0.776432
0.89;0.777062
0.891;0.777691
0.892;0.778319
0.893;0.778947
0.894;0.779573
0.895;0.780199
0.896;0.780824
0.897;0.781448
0.898;0.782072
0.899;0.782695
0.9;0.783317
0.901;0.783938
0.902;0.784558
0.903;0.785178
0.904;0.785797
0.905;0.786415
0.906;0.787032
0.907;0.787648
0.908;0.788264
0.909;0.788879
0.91;0.789493
0.911;0.790106
0.912;0.790719
0.913;0.791331
0.914;0.791942
0.915;0.792552
0.916;0.793161
0.917;0.79377
0.918;0.794378
0.919;0.794985
0.92;0.795591
0.921;0.796196
0.922;0.796801
0.923;0.797405
0.924;0.798008
0.925;0.79861
0.926;0.799211
0.927;0.799812
0.928;0.800412
0.929;0.801011
0.93;0.801609
0.931;0.802207
0.932;0.802803
0.933;0.803399
0.934;0.803994
0.935;0.804588
0.936;0.805182
0.937;0.805774
0.938;0.806366
0.939;0.806957
0.94;0.807547
0.941;0.808137
0.942;0.808725
0.943;0.809313
0.944;0.8099
0.945;0.810486
0.946;0.811072
0.947;0.811656
0.948;0.81224
0.949;0.812823
0.95;0.813405
0.951;0.813986
0.952;0.814567
0.953;0.815146
0.954;0.815725
0.955;0.816303
0.956;0.816881
0.957;0.817457
0.958;0.818033
0.959;0.818607
0.96;0.819181
0.961;0.819755
0.962;0.820327
0.963;0.820898
0.964;0.821469
0.965;0.822039
0.966;0.822608
0.967;0.823176
0.968;0.823744
0.969;0.82431
0.97;0.824876
0.971;0.825441
0.972;0.826005
0.973;0.826568
0.974;0.827131
0.975;0.827693
0.976;0.828253
0.977;0.828813
0.978;0.829373
0.979;0.829931
0.98;0.830488
0.981;0.831045
0.982;0.831601
0.983;0.832156
0.984;0.83271
0.985;0.833264
0.986;0.833816
0.987;0.834368
0.988;0.834919
0.989;0.835469
0.99;0.836018
0.991;0.836566
0.992;0.837114
0.993;0.83766
0.994;0.838206
0.995;0.838751
0.996;0.839296
0.997;0.839839
0.998;0.840381
0.999;0.840923
1;0.841464
1.001;0.842004
1.002;0.842543
1.003;0.843081
1.004;0.843619
1.005;0.844155
1.006;0.844691
1.007;0.845226
1.008;0.84576
1.009;0.846294
1.01;0.846826
1.011;0.847358
1.012;0.847888
1.013;0.848418
1.014;0.848947
1.015;0.849475
1.016;0.850003
1.017;0.850529
1.018;0.851055
1.019;0.85158
1.02;0.852103
1.021;0.852627
1.022;0.853149
1.023;0.85367
1.024;0.854191
1.025;0.85471
1.026;0.855229
1.027;0.855747
1.028;0.856264
1.029;0.856781
1.03;0.857296
1.031;0.857811
1.032;0.858324
1.033;0.858837
1.034;0.859349
1.035;0.85986
1.036;0.86037
1.037;0.86088
